experiment_id,window_id,relation_id,source_id,target_id,id02_status,null_id,observed_strength,observed_absolute_strength,paired_observation_count,requested_repetitions,estimable_repetitions,null_admissible,non_admissible_reason,null_mean_absolute_strength,null_median_absolute_strength,null_q95_absolute_strength,empirical_p_value,id02_status_modified,corrected_p_value,passes_alpha_0_05,passes_alpha_0_10
CGIE3_ID_03,7d,spearman::log10_cumulative_energy_joule--median_interevent_time_hours,log10_cumulative_energy_joule,median_interevent_time_hours,candidate,circular_temporal_shift,-0.6690150291,0.6690150291,8676,300,300,True,,0.09670815197,0.08285188113,0.2141661268,0.003322259136,False,0.003671970624,True,True
CGIE3_ID_03,7d,spearman::log10_cumulative_energy_joule--median_interevent_time_hours,log10_cumulative_energy_joule,median_interevent_time_hours,candidate,independent_block_permutation,-0.6690150291,0.6690150291,8676,300,300,True,,0.09503961816,0.07994164569,0.2363036525,0.003322259136,False,0.003488372093,True,True
CGIE3_ID_03,7d,spearman::log10_cumulative_energy_joule--median_interevent_time_hours,log10_cumulative_energy_joule,median_interevent_time_hours,candidate,within_window_value_permutation,-0.6690150291,0.6690150291,8676,300,300,True,,0.008366089056,0.006682082106,0.02242872011,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,7d,spearman::log10_cumulative_energy_joule--temporal_burstiness,log10_cumulative_energy_joule,temporal_burstiness,eligible,circular_temporal_shift,0.6071523526,0.6071523526,8578,300,300,True,,0.07447176936,0.05916587333,0.2119199115,0.003322259136,False,0.003671970624,True,True
CGIE3_ID_03,7d,spearman::log10_cumulative_energy_joule--temporal_burstiness,log10_cumulative_energy_joule,temporal_burstiness,eligible,independent_block_permutation,0.6071523526,0.6071523526,8578,300,300,True,,0.08926875551,0.07196431033,0.2166652329,0.003322259136,False,0.003488372093,True,True
CGIE3_ID_03,7d,spearman::log10_cumulative_energy_joule--temporal_burstiness,log10_cumulative_energy_joule,temporal_burstiness,eligible,within_window_value_permutation,0.6071523526,0.6071523526,8578,300,300,True,,0.008912240912,0.007469829519,0.0201940773,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,7d,spearman::maximum_magnitude--median_interevent_time_hours,maximum_magnitude,median_interevent_time_hours,candidate,circular_temporal_shift,-0.6068095001,0.6068095001,8676,300,300,True,,0.08564105856,0.07124734916,0.1860858677,0.003322259136,False,0.003671970624,True,True
CGIE3_ID_03,7d,spearman::maximum_magnitude--median_interevent_time_hours,maximum_magnitude,median_interevent_time_hours,candidate,independent_block_permutation,-0.6068095001,0.6068095001,8676,300,300,True,,0.09162548666,0.07553733758,0.2279569854,0.003322259136,False,0.003488372093,True,True
CGIE3_ID_03,7d,spearman::maximum_magnitude--median_interevent_time_hours,maximum_magnitude,median_interevent_time_hours,candidate,within_window_value_permutation,-0.6068095001,0.6068095001,8676,300,300,True,,0.009027590146,0.007735519642,0.02346946066,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,7d,spearman::maximum_magnitude--temporal_burstiness,maximum_magnitude,temporal_burstiness,eligible,circular_temporal_shift,0.55085097,0.55085097,8578,300,300,True,,0.0774814091,0.06300437412,0.2148271704,0.003322259136,False,0.003671970624,True,True
CGIE3_ID_03,7d,spearman::maximum_magnitude--temporal_burstiness,maximum_magnitude,temporal_burstiness,eligible,independent_block_permutation,0.55085097,0.55085097,8578,300,300,True,,0.08271199374,0.07419420261,0.1932341882,0.003322259136,False,0.003488372093,True,True
CGIE3_ID_03,7d,spearman::maximum_magnitude--temporal_burstiness,maximum_magnitude,temporal_burstiness,eligible,within_window_value_permutation,0.55085097,0.55085097,8578,300,300,True,,0.009235016406,0.007457653805,0.02221160044,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,7d,spearman::median_depth_km--spatial_dispersion_km,median_depth_km,spatial_dispersion_km,eligible,circular_temporal_shift,0.5172865986,0.5172865986,8676,300,300,True,,0.1021272088,0.1090217357,0.1951950402,0.003322259136,False,0.003671970624,True,True
CGIE3_ID_03,7d,spearman::median_depth_km--spatial_dispersion_km,median_depth_km,spatial_dispersion_km,eligible,independent_block_permutation,0.5172865986,0.5172865986,8676,300,300,True,,0.09363121736,0.08034395592,0.2216946634,0.003322259136,False,0.003488372093,True,True
CGIE3_ID_03,7d,spearman::median_depth_km--spatial_dispersion_km,median_depth_km,spatial_dispersion_km,eligible,within_window_value_permutation,0.5172865986,0.5172865986,8676,300,300,True,,0.00798496854,0.006682693912,0.01939140136,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,7d,spearman::median_interevent_time_hours--spatial_dispersion_km,median_interevent_time_hours,spatial_dispersion_km,candidate,circular_temporal_shift,0.3727351704,0.3727351704,8676,300,300,True,,0.1219544636,0.1129596252,0.2729736378,0.003322259136,False,0.003671970624,True,True
CGIE3_ID_03,7d,spearman::median_interevent_time_hours--spatial_dispersion_km,median_interevent_time_hours,spatial_dispersion_km,candidate,independent_block_permutation,0.3727351704,0.3727351704,8676,300,300,True,,0.105471644,0.09285074365,0.2501891412,0.003322259136,False,0.003488372093,True,True
CGIE3_ID_03,7d,spearman::median_interevent_time_hours--spatial_dispersion_km,median_interevent_time_hours,spatial_dispersion_km,candidate,within_window_value_permutation,0.3727351704,0.3727351704,8676,300,300,True,,0.008512479944,0.006727079985,0.02153079788,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,7d,spearman::median_interevent_time_hours--temporal_burstiness,median_interevent_time_hours,temporal_burstiness,eligible,circular_temporal_shift,-0.8975932607,0.8975932607,8578,300,300,True,,0.06987486011,0.0470390691,0.2324489305,0.003322259136,False,0.003671970624,True,True
CGIE3_ID_03,7d,spearman::median_interevent_time_hours--temporal_burstiness,median_interevent_time_hours,temporal_burstiness,eligible,independent_block_permutation,-0.8975932607,0.8975932607,8578,300,300,True,,0.09077900965,0.07998916877,0.214973022,0.003322259136,False,0.003488372093,True,True
CGIE3_ID_03,7d,spearman::median_interevent_time_hours--temporal_burstiness,median_interevent_time_hours,temporal_burstiness,eligible,within_window_value_permutation,-0.8975932607,0.8975932607,8578,300,300,True,,0.008490344149,0.007056207884,0.02096586663,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,7d,spearman::spatial_dispersion_km--temporal_burstiness,spatial_dispersion_km,temporal_burstiness,eligible,circular_temporal_shift,-0.3687397992,0.3687397992,8578,300,300,True,,0.1075372018,0.097811384,0.2543864929,0.003322259136,False,0.003671970624,True,True
CGIE3_ID_03,7d,spearman::spatial_dispersion_km--temporal_burstiness,spatial_dispersion_km,temporal_burstiness,eligible,independent_block_permutation,-0.3687397992,0.3687397992,8578,300,300,True,,0.1004484961,0.08652860747,0.2388834635,0.003322259136,False,0.003488372093,True,True
CGIE3_ID_03,7d,spearman::spatial_dispersion_km--temporal_burstiness,spatial_dispersion_km,temporal_burstiness,eligible,within_window_value_permutation,-0.3687397992,0.3687397992,8578,300,300,True,,0.00882071639,0.007613315325,0.02033190441,0.003322259136,False,0.003322259136,True,True
