experiment_id,window_id,relation_id,source_id,target_id,id02_status,observed_strength,observed_absolute_strength,primary_nulls_admissible_count,primary_nulls_passed_alpha_0_05,primary_nulls_passed_alpha_0_10,null_outcome,primary_null_margin,minimum_one_primary_null_exceeded,id02_status_modified,null_circular_temporal_shift_admissible,null_circular_temporal_shift_estimable_repetitions,null_circular_temporal_shift_median_absolute_strength,null_circular_temporal_shift_q95_absolute_strength,null_circular_temporal_shift_empirical_p_value,null_circular_temporal_shift_corrected_p_value,null_circular_temporal_shift_passes_0_05,null_independent_block_permutation_admissible,null_independent_block_permutation_estimable_repetitions,null_independent_block_permutation_median_absolute_strength,null_independent_block_permutation_q95_absolute_strength,null_independent_block_permutation_empirical_p_value,null_independent_block_permutation_corrected_p_value,null_independent_block_permutation_passes_0_05,null_within_window_value_permutation_admissible,null_within_window_value_permutation_estimable_repetitions,null_within_window_value_permutation_median_absolute_strength,null_within_window_value_permutation_q95_absolute_strength,null_within_window_value_permutation_empirical_p_value,null_within_window_value_permutation_corrected_p_value,null_within_window_value_permutation_passes_0_05
CGIE3_ID_03,7d,spearman::event_count--log10_cumulative_energy_joule,event_count,log10_cumulative_energy_joule,eligible,0.7666303704,0.7666303704,3,3,3,exceeds_null,0.7033314372,True,False,True,300,0.1080526129,0.2095656591,0.003322259136,0.003671970624,True,True,300,0.07461444738,0.2419594095,0.003322259136,0.003488372093,True,True,300,0.007229739555,0.02174616715,0.003322259136,0.003322259136,True
CGIE3_ID_03,7d,spearman::event_count--maximum_magnitude,event_count,maximum_magnitude,eligible,0.6896061577,0.6896061577,3,3,3,exceeds_null,0.6280759689,True,False,True,300,0.1017899863,0.1942369228,0.003322259136,0.003671970624,True,True,300,0.07593239969,0.2319227011,0.003322259136,0.003488372093,True,True,300,0.006868180514,0.02007743791,0.003322259136,0.003322259136,True
CGIE3_ID_03,7d,spearman::event_count--median_depth_km,event_count,median_depth_km,candidate,-0.2208414768,0.2208414768,3,2,2,exceeds_null,0.158279245,True,False,True,300,0.1031214319,0.2572097885,0.1096345515,0.1096345515,False,True,300,0.07735136374,0.2055827983,0.03986710963,0.03986710963,True,True,300,0.00721389999,0.02037002595,0.003322259136,0.003322259136,True
CGIE3_ID_03,7d,spearman::event_count--median_interevent_time_hours,event_count,median_interevent_time_hours,eligible,-0.810951928,0.810951928,3,3,3,exceeds_null,0.7518618336,True,False,True,300,0.07509259552,0.2217058792,0.003322259136,0.003671970624,True,True,300,0.09521823399,0.2855954914,0.003322259136,0.003488372093,True,True,300,0.006959453626,0.02072438803,0.003322259136,0.003322259136,True
CGIE3_ID_03,7d,spearman::event_count--temporal_burstiness,event_count,temporal_burstiness,eligible,0.7135910808,0.7135910808,3,3,3,exceeds_null,0.6595926275,True,False,True,300,0.07027632222,0.1984926356,0.003322259136,0.003671970624,True,True,300,0.08378177921,0.235517218,0.003322259136,0.003488372093,True,True,300,0.007937258495,0.02248281768,0.003322259136,0.003322259136,True
CGIE3_ID_03,7d,spearman::interevent_time_mad_hours--log10_cumulative_energy_joule,interevent_time_mad_hours,log10_cumulative_energy_joule,candidate,-0.5874195081,0.5874195081,3,3,3,exceeds_null,0.5422494907,True,False,True,300,0.06345373604,0.1939355378,0.003322259136,0.003671970624,True,True,300,0.06529610029,0.2032275492,0.003322259136,0.003488372093,True,True,300,0.006760216069,0.0207225993,0.003322259136,0.003322259136,True
CGIE3_ID_03,7d,spearman::interevent_time_mad_hours--maximum_magnitude,interevent_time_mad_hours,maximum_magnitude,eligible,-0.5469559863,0.5469559863,3,3,3,exceeds_null,0.5028865903,True,False,True,300,0.06624681373,0.1775934888,0.003322259136,0.003671970624,True,True,300,0.05860739232,0.1862090113,0.003322259136,0.003488372093,True,True,300,0.007353981968,0.02016804737,0.003322259136,0.003322259136,True
CGIE3_ID_03,7d,spearman::interevent_time_mad_hours--median_interevent_time_hours,interevent_time_mad_hours,median_interevent_time_hours,eligible,0.8876132627,0.8876132627,3,3,3,exceeds_null,0.8360071552,True,False,True,300,0.07360547262,0.1585933514,0.003322259136,0.003671970624,True,True,300,0.07422898932,0.2061301141,0.003322259136,0.003488372093,True,True,300,0.006983860362,0.02123169769,0.003322259136,0.003322259136,True
CGIE3_ID_03,7d,spearman::interevent_time_mad_hours--spatial_dispersion_km,interevent_time_mad_hours,spatial_dispersion_km,candidate,0.3415741573,0.3415741573,3,3,3,exceeds_null,0.2794118791,True,False,True,300,0.0968727232,0.2656704434,0.01328903654,0.01395348837,True,True,300,0.08258579641,0.2089410802,0.003322259136,0.003488372093,True,True,300,0.00702831493,0.01978218268,0.003322259136,0.003322259136,True
CGIE3_ID_03,7d,spearman::interevent_time_mad_hours--temporal_burstiness,interevent_time_mad_hours,temporal_burstiness,eligible,-0.8309718002,0.8309718002,3,3,3,exceeds_null,0.7869519292,True,False,True,300,0.05424717244,0.1851558476,0.003322259136,0.003671970624,True,True,300,0.07045149714,0.212246911,0.003322259136,0.003488372093,True,True,300,0.007360943221,0.01879783967,0.003322259136,0.003322259136,True
CGIE3_ID_03,7d,spearman::log10_cumulative_energy_joule--maximum_magnitude,log10_cumulative_energy_joule,maximum_magnitude,eligible,0.9820847483,0.9820847483,3,3,3,exceeds_null,0.929041902,True,False,True,300,0.07407638947,0.18682996,0.003322259136,0.003671970624,True,True,300,0.07772789405,0.230569475,0.003322259136,0.003488372093,True,True,300,0.007324255388,0.02259797007,0.003322259136,0.003322259136,True
CGIE3_ID_03,7d,spearman::log10_cumulative_energy_joule--median_interevent_time_hours,log10_cumulative_energy_joule,median_interevent_time_hours,candidate,-0.6690150291,0.6690150291,3,3,3,exceeds_null,0.6125231594,True,False,True,300,0.08285188113,0.2141661268,0.003322259136,0.003671970624,True,True,300,0.07994164569,0.2363036525,0.003322259136,0.003488372093,True,True,300,0.006682082106,0.02242872011,0.003322259136,0.003322259136,True
CGIE3_ID_03,7d,spearman::log10_cumulative_energy_joule--temporal_burstiness,log10_cumulative_energy_joule,temporal_burstiness,eligible,0.6071523526,0.6071523526,3,3,3,exceeds_null,0.5609523482,True,False,True,300,0.05916587333,0.2119199115,0.003322259136,0.003671970624,True,True,300,0.07196431033,0.2166652329,0.003322259136,0.003488372093,True,True,300,0.007469829519,0.0201940773,0.003322259136,0.003322259136,True
CGIE3_ID_03,7d,spearman::maximum_magnitude--median_interevent_time_hours,maximum_magnitude,median_interevent_time_hours,candidate,-0.6068095001,0.6068095001,3,3,3,exceeds_null,0.5553027646,True,False,True,300,0.07124734916,0.1860858677,0.003322259136,0.003671970624,True,True,300,0.07553733758,0.2279569854,0.003322259136,0.003488372093,True,True,300,0.007735519642,0.02346946066,0.003322259136,0.003322259136,True
CGIE3_ID_03,7d,spearman::maximum_magnitude--temporal_burstiness,maximum_magnitude,temporal_burstiness,eligible,0.55085097,0.55085097,3,3,3,exceeds_null,0.5026322265,True,False,True,300,0.06300437412,0.2148271704,0.003322259136,0.003671970624,True,True,300,0.07419420261,0.1932341882,0.003322259136,0.003488372093,True,True,300,0.007457653805,0.02221160044,0.003322259136,0.003322259136,True
CGIE3_ID_03,7d,spearman::median_depth_km--spatial_dispersion_km,median_depth_km,spatial_dispersion_km,eligible,0.5172865986,0.5172865986,3,3,3,exceeds_null,0.4519371367,True,False,True,300,0.1090217357,0.1951950402,0.003322259136,0.003671970624,True,True,300,0.08034395592,0.2216946634,0.003322259136,0.003488372093,True,True,300,0.006682693912,0.01939140136,0.003322259136,0.003322259136,True
CGIE3_ID_03,7d,spearman::median_interevent_time_hours--spatial_dispersion_km,median_interevent_time_hours,spatial_dispersion_km,candidate,0.3727351704,0.3727351704,3,3,3,exceeds_null,0.3018893541,True,False,True,300,0.1129596252,0.2729736378,0.003322259136,0.003671970624,True,True,300,0.09285074365,0.2501891412,0.003322259136,0.003488372093,True,True,300,0.006727079985,0.02153079788,0.003322259136,0.003322259136,True
CGIE3_ID_03,7d,spearman::median_interevent_time_hours--temporal_burstiness,median_interevent_time_hours,temporal_burstiness,eligible,-0.8975932607,0.8975932607,3,3,3,exceeds_null,0.8528984454,True,False,True,300,0.0470390691,0.2324489305,0.003322259136,0.003671970624,True,True,300,0.07998916877,0.214973022,0.003322259136,0.003488372093,True,True,300,0.007056207884,0.02096586663,0.003322259136,0.003322259136,True
CGIE3_ID_03,7d,spearman::spatial_dispersion_km--temporal_burstiness,spatial_dispersion_km,temporal_burstiness,eligible,-0.3687397992,0.3687397992,3,3,3,exceeds_null,0.3047553636,True,False,True,300,0.097811384,0.2543864929,0.003322259136,0.003671970624,True,True,300,0.08652860747,0.2388834635,0.003322259136,0.003488372093,True,True,300,0.007613315325,0.02033190441,0.003322259136,0.003322259136,True
