date_utc,n_events,max_mag,mag_n,cnt_n,prob,prob_delta,memory,prob_delta_1,prob_delta_2,coherence,strong_coherence,prob_var_3,prob_var_5,stability,coherence_score,quality_score
2024-10-03 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09029826459136406,-3.381471534724678e-08,3.3170077070367416e-06,-4.335221581719395e-08,-5.5579791297111214e-08,False,False,1.5509146243480526e-15,6.5623187065462336e-15,0.9999999999999516,0.1361203009388529,0.295149629846826
2024-10-04 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09029823821589404,-2.6375470016382074e-08,2.5872660114886586e-06,-3.381471534724678e-08,-4.335221581719395e-08,False,False,9.649769661947305e-16,3.992989022503654e-15,0.9999999999999705,0.13612007146615812,0.2951495071978414
2024-10-05 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09029821764303222,-2.0572861816892107e-08,2.0180674889611537e-06,-2.6375470016382074e-08,-3.381471534724678e-08,False,False,6.084928320189663e-16,2.429810892301752e-15,0.9999999999999818,0.13611989247745776,0.29514941153163493
2024-10-06 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09029820159620298,-1.604682924039036e-08,1.5740926413897e-06,-2.0572861816892107e-08,-2.6375470016382074e-08,False,False,3.916080457055764e-16,1.4787742911936994e-15,0.9999999999999887,0.13611975286627248,0.29514933691199485
2024-10-07 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09029818907967792,-1.2516525066397222e-08,1.2277922602839659e-06,-1.604682924039036e-08,-2.0572861816892107e-08,False,False,2.5965541906331213e-16,9.001640862664989e-16,0.9999999999999929,0.13611964396954856,0.29514927870867624
2024-10-08 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09029817931678943,-9.762888483755283e-09,9.576779630214934e-07,-1.2516525066397222e-08,-1.604682924039036e-08,False,False,1.7937547903546285e-16,5.481378591132092e-16,0.9999999999999956,0.13611955903010425,0.2951492333100881
2024-10-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09029817170173711,-7.61505232482751e-09,7.469888111567649e-07,-9.762888483755283e-09,-1.2516525066397222e-08,False,False,1.3053318070117225e-16,3.339652073140215e-16,0.9999999999999969,0.1361194927773379,0.2951491978991895
2024-10-10 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09029816576199669,-5.939740421734285e-09,5.826512727022766e-07,-7.61505232482751e-09,-9.762888483755283e-09,False,False,1.0081753541453267e-16,2.036626164286315e-16,0.9999999999999978,0.13611944110018026,0.2951491702786887
2024-10-11 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0902981611289994,-4.632997291365015e-09,4.5446799270777574e-07,-5.939740421734285e-09,-7.61505232482751e-09,False,False,8.273854168587796e-17,1.243865437059037e-16,0.9999999999999984,0.1361194007919974,0.2951491487346982
2024-10-12 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09029815751526166,-3.6137377396050496e-09,3.544850343120651e-07,-4.632997291365015e-09,-5.939740421734285e-09,False,False,7.173928429377347e-17,7.615499262355759e-17,0.9999999999999989,0.13611936935161484,0.2951491319303857
2024-10-13 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09029815469654634,-2.8187153167102963e-09,2.7649832676341077e-07,-3.6137377396050496e-09,-4.632997291365015e-09,False,False,6.504733725436069e-17,4.6810922611506903e-17,0.9999999999999991,0.1361193448281165,0.29514911882302197
2024-10-14 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09029815249794843,-2.1985979148375634e-09,2.156686948754604e-07,-2.8187153167102963e-09,-3.6137377396050496e-09,False,False,6.097595752018218e-17,2.895799321209865e-17,0.9999999999999991,0.13611932569978774,0.29514910859927823
2024-10-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09029815078304208,-1.7149063419319432e-09,1.682215820028591e-07,-2.1985979148375634e-09,-2.8187153167102963e-09,False,False,5.849893063743121e-17,1.8096272411384173e-17,0.9999999999999993,0.13611931077969136,0.2951491006247582
2024-10-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09029814944541513,-1.3376269536458096e-09,1.3121283396223012e-07,-1.7149063419319432e-09,-2.1985979148375634e-09,False,False,5.69919077977834e-17,1.1488002318022536e-17,0.9999999999999993,0.13611929914201618,0.2951490944046325
2024-10-17 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0902981484020662,-1.0433489350258895e-09,1.023460104905395e-07,-1.3376269536458096e-09,-1.7149063419319432e-09,False,False,5.607503523812933e-17,7.467531162267208e-18,0.9999999999999993,0.13611929006462956,0.2951490895529345
2024-10-18 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09029814758825397,-8.138122259415681e-10,7.98298881826208e-08,-1.0433489350258895e-09,-1.3376269536458096e-09,False,False,5.551721017315425e-17,5.021476738046051e-18,0.9999999999999993,0.13611928298426798,0.29514908576861004
2024-10-19 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09029814695348047,-6.34773497654173e-10,6.226731278244423e-08,-8.138122259415681e-10,-1.0433489350258895e-09,False,False,5.517782957115464e-17,3.5332973734093874e-18,0.9999999999999996,0.13611927746158597,0.29514908281683705
2024-10-20 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09029814645835714,-4.951233312233683e-10,4.8568503970306496e-08,-6.34773497654173e-10,-8.138122259415681e-10,False,False,5.497135045913012e-17,2.6278891554041905e-18,0.9999999999999996,0.136119273153894,0.2951490805144541
2024-10-21 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09029814607216093,-3.861962138973496e-10,3.788343309683907e-08,-4.951233312233683e-10,-6.34773497654173e-10,False,False,5.4845728656858495e-17,2.0770389275065417e-18,0.9999999999999996,0.13611926979389427,0.29514907871859536
2024-10-22 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09029814577092789,-3.0123303851326e-10,2.9549077815534475e-08,-3.861962138973496e-10,-4.951233312233683e-10,False,False,5.476930039661015e-17,1.7419016751670505e-18,0.9999999999999996,0.13611926717309447,0.2951490773178255
2024-10-23 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09029814553596614,-2.3496174450521323e-10,2.304828069611689e-08,-3.0123303851326e-10,-3.861962138973496e-10,False,False,5.472280146935693e-17,1.5380042175287846e-18,0.9999999999999996,0.13611926512887063,0.29514907622522507
2024-10-24 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09029814535269592,-1.832702184456636e-10,1.7977658942971175e-08,-2.3496174450521323e-10,-3.0123303851326e-10,False,False,5.469451156258666e-17,1.4139530409630225e-18,0.9999999999999996,0.13611926353437603,0.2951490753729967
